むじゅん	矛盾	N2
むじょうけん	无条件	N2
むじんとう	无人岛	N1
むすう	无数的	N2
むすこ	儿子	N4
むすび	结尾；连接；结；打结	N3
むすびつき	联系；纽带	N1
むすびつく	联系起来	N2
むすびつける	联系；系上；结合，联结	N2
むすぶ	连接；系上	N3
むすめ	女儿	N4
むずかしい	困难的	N5
むせきにん	不负责任的	N2
むそう	梦想；空想	N1
むぞうさ	随意的；不经意的	N1
むだ	徒劳的	N3
むだづかい	浪费（乱花钱）；乱花钱	N1
むだん	擅自，私自	N2
むち	无知的	N1
むちゅう	着迷的	N3
むっつ	六个；六岁	N5
むっと	闷热地；怒气冲冲	N1
むなしい	空虚的；徒劳的	N1
むね	胸；心里	N4
むねん	遗憾的；懊悔的	N1
むのう	无能的	N1
むぼう	鲁莽的；无谋的	N1
むぼうび	毫无防备的	N1
むめい	无名的；匿名	N1
むめんきょ	无执照	N1
むやみ	胡乱的；过度的	N1
むよう	无用的；不必	N2
むら	村庄，农村	N4
むらさき	紫草；紫色	N2
むり	勉强；不行	N4
むりやり	勉强，强迫	N2
むりょう	免费	N3
むりょく	无力的	N2
むれ	群；群体	N2
むれる	成群；扎堆	N1
むろん	当然；不用说	N1
め	眼睛	N5
めあたらしい	新奇的	N2
めあて	目标（目的）；目的	N2
めい	名～；著名的～	N4
めいあん	明暗；光影	N1
めいかい	明快的；清晰的	N1
めいかく	明确的	N2
めいき	名器；珍贵器物	N2
めいきょく	名曲	N1
めいさく	名作	N2
めいさん	名产，特产	N2
めいさんひん	名产	N3
めいし	名片	N3
めいしょ	名胜古迹	N2
めいしょう	名称；称呼	N1
めいじ	明治	N2
めいじる	命令；任命	N2
めいじん	名人；高手	N2
めいちょ	名著	N2
めいはく	明显的	N1
めいぶつ	名产；特色	N2
めいぼ	名簿，名册	N2
めいもん	名门，世家	N2
めいよ	名誉；荣誉	N1
めいりょう	清楚的	N2
めいれい	命令	N4
めいろ	迷路；迷宫	N1
めいわく	麻烦的；添麻烦的	N3
めうえ	上级；长辈	N2
めがね	眼镜	N5
めきめき	显著地；迅速地	N1
めくる	翻起；揭开	N2
めぐまれる	受到恩惠；富有	N2
めぐみ	恩惠（自然神灵恩泽）	N2
めぐる	巡游；围绕	N2
めさき	眼前；当前利益	N1
めざす	以……为目标	N2
めざまし	闹钟	N3
めざましい	显著的；惊人的	N1
めざめる	睡醒；觉醒；醒悟	N3
めしあがる	享用（敬）	N3
めしたき	做饭；炊事	N1
めじるし	记号，标记	N2
めす	雌，牝，母	N1
めずらしい	稀有的；少见的	N4
めせん	视线；观点	N1
めそめそ	低声哭泣	N1
めだつ	显眼；引人注目	N2
めだま	眼球；亮点	N1
めっきり	显著，明显	N1
めったに	很少；不常	N2
めつぼう	灭亡	N1
めでたい	吉祥的；可喜的	N3
めでる	欣赏；疼爱	N1
めど	目标，头绪	N1
めのまえ	眼前（就在面前）；迫在眉睫	N3
めばえ	发芽（萌芽）；萌芽	N2
めばえる	萌芽；产生	N2
めぼしい	值得注意的；显眼的	N1
めまぐるしい	瞬息万变的	N1
めやす	标准；大致目标	N1
めりはり	张弛；层次	N2
めん	面条	N2
めんえき	免疫；免疫接种；对某事习以为常；不受影响	N1
めんかい	见面，会面	N1
めんきょ	许可；执照	N3
めんきょしょう	许可证；执照	N3
めんしき	认识	N1
めんじょ	免除，豁免	N1
めんせき	面积	N2
めんせつ	面试	N3
めんだん	面谈，面洽	N1
めんどう	麻烦；费事；困难；照料；照顾	N3
めんどうくさい	麻烦的	N1
めんみつ	细致的；周密的	N1
も	居丧，服丧	N1
もう	已经；不再	N5
もういちど	再次	N5
もうかる	赚钱（获得利润）；获利	N2
もうける	设置；设立	N2
もうしあげる	禀告；说（谦）	N3
もうしこみ	申请；报名	N3
もうしこみしょ	申请书	N4
もうしこむ	申请；报名	N3
もうしでる	提出（请求、申请）；主动告知	N2
もうしょ	炎热，酷暑	N1
もうしわけ	道歉；借口	N3
もうしわけない	抱歉的	N3
もうじゃ	死者；鬼；利欲熏心的人；执迷于金钱或权力的人	N1
もうす	称为；说（谦让语）	N4
もうすぐ	马上就要	N5
もうすこし	再一点	N5
もうせい	深刻反省	N1
もうどうけん	导盲犬	N1
もうふ	毛毯，毯子	N3
もうもく	盲目；盲信；鲁莽	N1
もうら	包罗，收罗	N1
もうれつ	猛烈的	N1
もえる	（木柴、房屋）燃烧；充满	N3
もがく	挣扎	N1
もぎ	模拟	N1
もくげき	目击	N1
もくさん	估计；打算	N2
もくざい	木材	N2
もくじ	目录	N1
もくする	保持沉默	N1
もくせい	木制	N2
もくぜん	眼前	N2
もくぞう	木造；木制	N2
もくてき	目的	N3
もくてきち	目的地	N2
もくどく	默读	N1
もくひょう	目标，指标	N3
もくもく	默默地；滚滚地	N1
もくようび	周四	N5
もくろむ	谋划	N1
もぐる	潜入；潜水；躲入，钻进	N2
もけい	模型	N2
もさく	摸索，探寻	N2
もし	如果，假如	N4
もしかしたら	或许，可能	N3
もしかして	如果（连接）；可能	N3
もしかすると	或许；说不定	N3
もしくは	或者	N2
もしも	万一，倘若	N5
もしもし	喂（电话）	N5
もじ	文字	N3
もたもた	慢吞吞；拖拉	N2
もたらす	带来；造成	N2
もたれる	倚靠；不消化	N2
もち	持有；使用；持有者；耐久性；寿命；承担费用	N3
もちあげる	抬起（重物）；奉承	N1
もちあるく	随身携带	N3
もちいる	使用；采用	N2
もちかえり	外带；带回	N3
もちかえる	带回	N3
もちかける	提议；提出话题	N1
もちこむ	带入；带进，携入；提出（意见、问题等）	N2
もちだす	带出；提出	N1
もちなおす	恢复；好转	N1
もちぬし	所有者；主人	N2
もちはこび	搬运，携带	N3
もちはこぶ	搬运；携带	N1
もちまえ	天赋；特长	N1
もちもの	随身物品	N3
もちろん	当然	N4
もっか	目前；眼下	N1
もったいない	可惜的；浪费的	N3
もっていく	带走	N4
もってくる	带来	N4
もっと	更加	N5
もっとも	最，第一	N5
もっともらしい	似乎合理的；煞有介事	N1
もっぱら	专门；主要	N1
もつ	拿着；带着；拥有，持有	N5
もてあそぶ	玩弄；摆弄	N1
もてあます	无法处理；闲得发慌	N1
もてなし	款待；招待	N1
もてなす	款待；招待	N2
もてる	受欢迎；受异性欢迎	N2
もと	原来；起点	N2
もとづく	依据；基于	N3
もとで	本钱，本金	N1
もとめる	寻求；要求	N2
もともと	原来，本来	N3
もとより	本来（起初、更不用说）；更不用说	N2
もどかしい	焦急的；令人着急	N1
もどす	放回；归还，恢复；使……倒退	N4
もどる	（人、物）返回；恢复	N4
もの	东西，物品	N5
ものいい	说法（说话方式也）；异议	N1
ものおき	储藏室	N1
ものおじ	胆小，胆怯	N1
ものおと	响动，声音	N1
ものかげ	物体后面；阴影处	N1
ものがたり	故事；传说	N3
ものがたる	讲述（书面）；说明	N1
ものごと	一切事物	N2
ものさし	尺子；标准	N2
ものしり	博学的人	N1
ものすごい	惊人的；非常厉害	N1
ものたりない	不够满足的	N2
もののけ	妖怪，鬼怪（古典文学鬼怪）	N1
ものまね	模仿；模仿秀	N1
ものみ	眺望；瞭望	N1
もはや	如今已不再；已经	N2
もはん	模范；范例	N2
もほう	模仿	N1
もみじ	红叶	N2
もむ	揉；搓；揉皱；按摩；争论；激烈讨论	N1
もめる	发生争执	N1
もも	桃子	N2
もやす	使燃烧；激发	N1
もやもや	郁闷；模糊不清	N2
もよう	花纹；样子	N1
もよおし	活动；集会	N2
もよおす	举办；感到	N2
もより	最近处；附近	N2
もらう	得到；收到	N5
もり	森林	N5
もりあがる	高涨；热闹起来	N2
もりこむ	纳入；加入	N1
もりつけ	装盘摆设	N1
もれる	漏出；泄露	N2
もろい	脆弱的；易碎的	N1
もろもろ	诸多，许多	N1
もん	大门	N4
もんく	词句；牢骚	N3
もんごん	措辞；词句；文言文；传统书面汉语	N1
もんだい	问题；题目	N5
やあ	嗨；喂	N1
やおや	蔬菜水果店	N5
やかましい	吵闹的（强硬）；烦人的	N2
やかん	夜间，夜晚	N2
やがい	野外，户外	N2
やがて	不久（过一段时间后）	N2
やきそば	炒面	N3
やきとり	烤鸡肉串	N2
やきにく	烤肉	N1
やきゅう	棒球	N4
やきゅうじょう	棒球场	N4
やきん	夜班	N2
やぎ	山羊	N2
やく	烤（鱼、面包）；烧	N4
やくいん	干部；董事	N1
やくがら	角色；身份	N1
やくざい	药，药剂	N1
やくしゃ	演员；人物	N1
やくしょ	官署，机关	N3
やくしょく	职位；职务	N1
やくしん	跃进；飞跃发展	N1
やくす	翻译	N2
やくそく	约定；规则	N4
やくだつ	（经验、工具）有用	N2
やくだてる	加以利用（知识、经验）	N2
やくどう	跃动；充满活力	N1
やくにたつ	有用；派上用场	N4
やくひん	药品；化学品	N2
やくめ	职责；作用	N2
やくわり	任务，作用	N2
やけい	夜景	N1
やけど	烧伤，烫伤	N2
やける	（鱼、面包）烤熟；燃烧；烧成	N3
やこうせい	夜行性；夜行的	N2
やさい	蔬菜	N5
やさしい	温柔的；和蔼的	N5
やしき	宅邸；房屋	N1
やしなう	养育；培养	N2
やしん	野心，抱负	N1
やじるし	箭头符号	N1
やす	低……	N1
やすい	便宜的	N5
やすっぽい	廉价的；俗气的	N1
やすね	廉价，贱价	N2
やすみ	休息；假日	N5
やすむ	（人、学生）休息；睡觉；缺席	N5
やすめる	让休息；使休息；使平静	N3
やすもの	便宜货	N1
やすらか	安详的；平静的	N1
やすらぐ	感到安宁	N1
やせい	野生	N2
やせおとろえる	瘦弱下去	N1
やせる	变瘦	N3
やたい	摊位；小吃摊	N1
やたら	过分地；胡乱地	N1
やちょう	野鸟，山鸟	N2
やちん	房租	N3
やっかい	麻烦的；难对付	N2
やっき	拼命的；急于	N2
やっきょく	药店	N3
やった	太好了；干得好	N3
やっつ	八个；八岁	N5
やってくる	来到；赶来	N2
やっと	终于（费力之后）	N5
やっぱり	果然；还是	N4
やつ	家伙；东西；他；她	N2
やつれる	变憔悴	N1
やとう	雇用	N2
やどす	容纳；含有；怀有；承载；怀胎	N1
やね	屋顶，房顶	N3
やはり	果然；还是	N4
やぶる	撕破（主动）；损坏、违规；破纪录	N3
やぶれる	撕破（自行）；打破；决裂	N3
やま	山	N5
やまおく	深山里	N1
やまごや	山间小屋	N1
やまざと	山村；山中村落	N1
やまなみ	山脉，连山	N1
やまのぼり	爬山，登山	N3
やまはだ	山的地表	N1
やまば	高潮；关键场面	N1
やまほど	大量；多得很	N2
やまみち	山路	N3
やまやま	群山；很想	N1
やみ	黑暗；暗处	N2
やみくも	盲目地；不顾一切地	N2
やむ	停止（雨、风等停下）	N3
やむをえない	不得已的	N2
やめる	辞掉；停止	N4
やや	稍微，一点（程度略微）	N2
ややこしい	复杂的；麻烦的	N1
やゆ	揶揄；嘲弄	N1
やられる	被打败；受害	N1
やりかた	做法，方法（做事方法）	N4
やりがい	值得做	N2
やりきれない	无法完成；受不了	N1
やりくり	安排周转；精打细算	N1
やりすごす	应付过去；让后来的人先走；做得过头	N1
やりとおす	坚持做完	N1
やりとげる	完成	N1
やりとり	往来；交换	N2
やりなおす	重做	N3
やりぬく	坚持做完	N2
やる	做（口语）；给	N5
やるき	干劲	N2
やわらかい	柔软的	N3
やわらぐ	（疼痛、气氛）缓和	N1
やわらげる	缓和（疼痛、语气）；使柔和	N1
やんわり	柔和地；委婉地	N1
ゆ	热水；洗澡水	N4
ゆいいつ	唯一	N2
ゆいしょ	来历；渊源	N1
ゆう	梳扎；系结	N2
ゆうい	优势；优越地位	N1
ゆういぎ	有意义的	N2
ゆういん	引诱	N1
ゆううつ	忧郁的	N2
ゆうえい	游泳；处世	N1
ゆうえき	有益的	N1
ゆうえんち	游园地	N3
ゆうかん	晚刊，晚报	N2
ゆうが	优雅的	N1
ゆうがい	有害的	N2
ゆうがた	傍晚	N5
ゆうき	勇气	N2
ゆうぐれ	黄昏，傍晚	N1
ゆうげん	有限的	N2
ゆうこう	有效的	N2
ゆうごう	融合	N1
ゆうし	有史以来	N2
ゆうしゅう	优秀的	N2
ゆうしょう	获胜；冠军	N3
ゆうしょく	晚饭，晚餐	N4
ゆうじょう	友情，友谊	N3
ゆうじん	友人，朋友	N4
ゆうすう	屈指可数的	N1
ゆうずう	变通；通融	N1
ゆうせい	占优势的	N1
ゆうせん	优先	N2
ゆうそう	邮寄，邮递	N3
ゆうだい	雄伟的；宏大的	N1
ゆうだち	骤雨；雷阵雨	N2
ゆうち	招致；吸引	N1
ゆうどう	引导，诱导	N1
ゆうどく	有毒的	N1
ゆうのう	有才能的	N1
ゆうはつ	引起，诱发	N1
ゆうはん	晚饭	N3
ゆうひ	夕阳	N3
ゆうび	优美的	N1
ゆうびん	邮政，邮件	N5
ゆうびんきょく	邮局	N5
ゆうべ	昨晚	N5
ゆうほどう	散步道	N1
ゆうめい	有名的	N5
ゆうめいじん	名人	N1
ゆうやけ	晚霞	N3
ゆうり	有利的	N2
ゆうりょう	收费	N3
ゆうりょく	有力的；有希望	N2
ゆうりょくしゃ	有势力者	N2
ゆうれつ	优劣	N1
ゆえに	所以，故而	N2
ゆえん	原因，理由	N3
ゆか	地板，地上	N4
ゆかい	愉快的	N2
ゆかた	浴衣（日式夏季和服）；浴袍	N3
ゆかり	因缘，关系	N1
ゆがみ	歪曲；变形	N2
ゆがむ	歪曲；变形	N1
ゆがめる	歪曲；弄弯	N1
ゆき	雪	N5
ゆきかう	往来；交错	N1
ゆきげしき	雪景	N1
ゆきずり	偶然相遇；路过	N2
ゆきわたる	遍及	N1
ゆくえ	去向；下落	N2
ゆくさき	目的地；去向	N2
ゆくすえ	将来，前途	N1
ゆくて	前方；去路	N1
ゆさぶる	摇晃（用力）；大幅摇动，摇晃；震惊，使……动摇	N1
ゆさん	出去游玩	N1
ゆしゅつ	出口；出口贸易	N4
ゆずりあう	互相礼让	N1
ゆずる	让给；转让；谦让	N2
ゆそう	输送，运输	N2
ゆたか	富足的；丰富的	N2
ゆだねる	委托；交给	N1
ゆだん	疏忽；大意	N2
ゆっくり	慢慢；充分	N5
ゆったり	宽松地；悠闲地	N2
ゆでる	煮（沸水）；焯水	N3
ゆとり	余裕；宽裕	N1
ゆにゅう	进口	N4
ゆび	手指，脚趾	N4
ゆびさき	指尖；手指；脚趾尖；脚趾	N1
ゆびさす	用手指	N2
ゆびわ	戒指	N3
ゆめ	梦	N4
ゆめにも	做梦也；丝毫也	N1
ゆめみる	做梦；幻想	N2
ゆらい	由来；起源	N1
ゆらぐ	（招牌、信念）摇晃；动摇；岌岌可危	N1
ゆりかご	摇篮	N1
ゆるい	松的；宽松的	N3
ゆるがす	撼动（社会、信念）	N1
ゆるぎない	坚定不移的	N1
ゆるす	原谅；允许	N3
ゆるむ	变松；松弛；疏忽	N1
ゆるめる	放松（肌肉、肩膀）；放慢；疏忽	N1
ゆるやか	缓慢的；宽松的	N2
ゆれうごく	摇晃（物理）；动摇（心情）	N1
ゆれる	摇晃；动摇	N3
よい	好的、优秀；亲近、没关系；确实	N5
よう	用途	N4
ようい	准备，预备	N4
よういく	养育，抚养	N2
よういん	主要原因	N2
ようか	八天；八号	N5
ようかん	西方式建筑	N1
ようが	西洋画；外国电影	N1
ようがし	西式点心	N3
ようき	容器	N3
ようきゅう	要求；需要	N2
ようぐ	用具，工具	N3
ようけん	事情；要办的事	N2
ようこう	阳光，日光	N2
ようこそ	热烈欢迎	N3
ようご	用语，术语	N2
ようし	用纸；表格	N3
ようしき	西式	N3
ようしょ	要点；关键处	N2
ようしょう	幼年时期	N1
ようしょく	西餐	N3
ようじ	事情；事务	N4
ようじん	注意，小心	N2
ようす	样子；情况	N3
ようする	需要	N2
ようするに	总之（把内容归纳）；简言之	N2
ようせい	培训，培养	N2
ようそ	要素，因素	N2
ようそう	样貌；局面	N1
ようたし	办事；方便	N1
ようちえん	幼儿园	N3
ようちゅう	幼虫	N1
ようちゅうい	需要注意	N1
ようてん	要点；重点	N2
ようと	用途	N2
ようにん	容忍；认可	N1
ようは	要点是；总之	N3
ようひん	用品	N3
ようび	星期	N5
ようふう	西式	N1
ようふく	西式服装；衣服	N5
ようぶん	养分	N2
ようぼう	要求；愿望	N1
ようやく	总算	N3
ようりょう	用量	N3
よかん	预感	N2
よき	预期，预料	N2
よく	常常；好好地	N5
よくあさ	翌日早晨	N3
よくあつ	压抑；压制	N1
よくしゅう	下周，翌周	N3
よくじつ	第二天	N3
よくせい	抑制，制止	N1
よくねん	第二年	N3
よくばり	贪心的	N2
よくばる	贪心；贪多	N1
よくぼう	欲望	N1
よくも	居然，竟敢	N2
よくよう	抑扬	N1
よくよく	仔细地（反复）；深思熟虑地	N1
よけい	多余的；过分的	N2
よげん	预言	N1
よこ	横向；旁边；躺下（横卧）	N5
よこがお	侧脸；侧面	N1
よこす	寄来；递给	N1
よこどり	抢，抢夺	N2
よこばい	横向爬行；叶蝉；持平；趋于稳定	N1
よこめ	斜视，侧视	N1
よごす	弄脏	N3
よごれ	污垢，脏污	N3
よごれる	变脏	N4
よさん	预算	N2
よしあし	好坏；优劣	N1
よしゅう	预习	N3
よせ	寄席；演艺场	N1
よせい	余生	N1
よせる	使…靠近（椅子、身体）；聚集	N2
よせん	预选，预赛	N2
よそ	别处；他人	N2
よそう	预想，预料	N3
よそうがい	出乎意料的	N3
よそおい	装束；外表	N1
よそおう	装扮；假装	N1
よそく	预料，预测	N2
よそみ	东张西望（把视线移向）；看向别处	N1
よぞら	夜空	N2
よだれ	口水	N1
よだん	预先判断	N1
よち	余地	N1
よっか	四天；四号	N5
よっきゅう	欲求，欲望	N2
よっきゅうふまん	欲求不满	N1
よっつ	四个；四岁	N5
よてい	预定，计划	N4
よなか	深夜，半夜	N3
よのなか	世间，社会	N2
よは	余波；影响	N1
よび	备用；预备	N2
よびおこす	唤起；叫醒	N1
よびかけ	呼喊；招呼	N3
よびかける	呼喊；招呼；呼吁；劝告；号召	N3
よびこむ	招来	N2
よびとめる	叫住	N2
よびな	称呼；叫法	N2
よびよせる	叫来	N1
よぶ	叫；呼唤、叫来；叫作、邀请	N5
よぶん	多余的	N1
よほう	预报；预测	N3
よほど	相当；很	N2
よぼう	预防	N2
よみあげる	朗读；读完	N2
よみかえす	重读	N2
よみかき	读写	N2
よみかた	读法，念法	N4
よみがえる	复苏；复活	N1
よみこむ	读入；彻底读懂；（电脑）导入数据	N2
よみて	读者（接收表达的一方）；解读者	N2
よみとる	读懂；看透；（电脑）读取	N2
よみもの	读物	N1
よむ	阅读；看	N5
よやく	预约	N4
よゆう	从容；富余	N2
より	与……相比	N5
よりかかる	倚靠（靠着或依赖）；依靠	N2
よりそう	靠近（贴近陪伴）	N1
よりみち	顺路去	N2
よりょく	余力	N1
よる	晚上，夜间	N5
よるべ	依靠；靠山	N1
よろこばしい	令人高兴的	N1
よろこび	喜悦；恭喜	N2
よろこぶ	高兴；喜悦	N4
よろしい	可以的；好的	N4
よろしく	请多关照	N5
よろしくおねがいします	请多关照	N4
よろん	社会舆论	N1
よわい	弱的	N4
よわき	怯弱的	N1
よわね	泄气的话	N1
よわまる	（风、力量）变弱	N2
よわみ	弱点，缺点（弱点）	N1
よわめる	减弱（声音、灯光）	N1
よわよわしい	软弱的；无力的	N2
よわる	变弱（身体衰弱）；软弱，衰弱；为难，尴尬	N2
よん	四	N5
らいう	雷雨	N1
らいきゃく	来客	N1
らいげつ	下个月	N5
らいしゅう	下周	N5
らいしゅん	明年春天	N1
らいじょう	出席，到场	N2
らいてん	到店；光临	N3
らいにち	来日；访日	N3
らいねん	明年	N5
らいほう	来访	N1
らく	轻松的	N4
らくがき	涂鸦；乱写	N1
らくご	单口相声	N2
らくせん	落选	N1
らくたん	沮丧	N1
らくてんてき	乐观的	N2
らくのう	乳畜业	N1
らくよう	落叶	N1
らっか	落下，掉下	N1
らっかんてき	乐观的	N2
らん	栏，专栏	N2
らんぼう	粗暴的；蛮横的	N2
らんよう	滥用，挪用	N1
りえき	利益；好处	N2
りか	理科	N3
りかい	理解；体谅	N2
りがい	利害，得失	N1
りき	利器；有力工具	N1
りきし	相扑力士	N1
りきてん	着力点；重点	N1
りきむ	用力；虚张声势，逞强	N2
りきりょう	能力；本领	N1
りく	陆地，旱地	N1
りくじょう	陆上；田径	N2
りくつ	道理；理论	N2
りくつっぽい	爱讲道理的；理论化的	N1
りけい	理科	N2
りこう	聪明的；机灵的；乖巧的；听话的	N2
りこん	离婚	N1
りしゅう	修读；完成课程	N1
りせい	理性	N2
りせいてき	理性的	N1
りそう	理想	N3
りちぎ	守规矩的；认真	N1
りっこうほ	参选；竞选	N1
りったい	立体	N1
りっぱ	出色的	N4
りつ	……率	N2
りつあん	立案；拟定计划	N1
りてん	长处，优点	N2
りねん	理念；信条	N1
りめん	背面；内情	N2
りゃくす	省略	N2
りゅうい	留心，注意	N1
りゅうがく	留学	N5
りゅうがくせい	留学生	N5
りゅうこう	流行；盛行	N3
りゅうしゅつ	流出；外流	N1
りゅうじょう	颗粒状的；颗粒化的	N1
りゅうちょう	流畅的	N1
りゅうつう	流通	N1
りゅうにゅう	流入	N1
りゅうは	流派，门派	N1
りゆう	理由	N4
りょう	两边；双方；（车辆）辆；（车厢）节	N4
りょういき	领域	N2
りょうかい	了解；明白	N2
りょうがえ	换钱；兑换	N3
りょうきょく	两极；两个极端	N1
りょうきん	使用费	N4
りょうこう	良好的	N2
りょうこく	两国	N2
りょうし	渔民，渔夫	N3
りょうしつ	优质的	N1
りょうしゃ	两者，双方	N2
りょうしゅうしょ	收据；付款凭证	N3
りょうしょ	良书，好书	N1
りょうしょう	知悉；同意	N2
りょうしん	双亲，父母	N5
りょうせい	良性	N2
りょうたん	两端	N2
りょうて	双手，两手	N4
りょうぶん	领域；本分	N1
りょうほう	两者，双方	N4
りょうめん	两面；双方	N2
りょうよう	两用	N1
りょうり	料理	N5
りょうりつ	并存，兼顾	N2
りょかん	日式宾馆	N4
りょくいん	绿阴	N1
りょくち	绿地，公园	N3
りょくちゃ	绿茶	N2
りょこう	旅行	N5
りょこうがいしゃ	旅行社	N3
りよう	利用，使用	N4
りれき	履历；记录	N2
りれきしょ	简历	N2
りろん	理论	N2
りんかく	轮廓；概要	N1
りんきおうへん	随机应变的	N1
りんぎょう	林业	N2
りんご	苹果	N5
りんしょう	临床	N1
りんじ	临时，暂时	N2
りんじん	邻居	N2
りんせつ	邻接，毗连	N1
りんり	伦理；道德	N2
るいけい	类型	N1
るいじ	类似，相似	N1
るいじんえん	类人猿	N1
るいすい	类推；推测	N2
るす	不在家	N4
るすばん	留守；看家	N3
るふ	散布，传播	N1
れい	例子	N4
れいがい	例外	N2
れいきゃく	冷却；冷静	N1
れいぎ	礼貌，礼节	N2
れいぎただしい	有礼貌的	N2
れいさい	零碎的；小规模的	N1
れいすい	冷水	N2
れいせい	冷静的	N2
れいぞう	冷藏	N4
れいぞうこ	冰箱	N5
れいたん	冷淡的	N1
れいとう	冷冻	N3
れいねん	通常年份；往年；每年；一年一度	N1
れいぶん	例句	N3
れいぼう	冷气；空调	N2
れきし	历史	N4
れきぜん	明显；清楚	N1
れっか	劣化；恶化	N1
れっきょ	列举	N2
れっしゃ	列车，火车	N3
れっせい	处于劣势的	N1
れっとう	列岛，群岛	N1
れつ	队列	N3
れんあい	爱情，恋爱	N2
れんかん	关联	N1
れんが	砖，砖块	N1
れんきゅう	连休	N3
れんけい	合作	N1
れんけつ	联结，连接	N2
れんさ	连锁	N1
れんさい	连载	N1
れんしゅう	练习	N5
れんじつ	连日；接连几天	N1
れんそう	联想	N1
れんぞく	连续；接连	N2
れんたい	团结；连带	N1
れんたいかん	凝聚力	N1
れんちゅう	伙伴，同伙	N1
れんどう	联动；连带动作	N1
れんま	磨炼，锻炼	N1
れんらく	联系，联络	N4
れんらくさき	联系方式	N3
ろうえい	泄漏	N1
ろうか	走廊	N4
ろうきゅう	老朽；陈旧	N1
ろうく	劳苦，辛苦	N1
ろうご	晚年，老年	N1
ろうじょう	闭门固守；困守	N1
ろうじん	老人	N2
ろうそく	蜡烛	N3
ろうどう	劳动，工作	N2
ろうどうしゃ	劳动者	N2
ろうどく	朗读，朗诵	N1
ろうにゃくなんにょ	男女老少	N1
ろうひ	浪费，糟蹋	N1
ろうほう	好消息	N1
ろうぼく	老树，古树	N1
ろうりょく	劳力；精力	N1
ろか	过滤	N1
ろく	六	N5
ろくおん	录音	N3
ろくが	录像	N1
ろくがつ	六月	N5
ろくに	不充分地；像样地	N1
ろこつ	露骨的；直白的	N1
ろしゅつ	露出；曝光	N1
ろじょう	路上，街上	N1
ろじん	鲁迅	N3
ろせん	路线；线路；方针；路线方向	N1
ろめん	路面	N1
ろん	论点；理论	N2
ろんきょ	论据	N1
ろんし	论点	N1
ろんしょう	论证	N1
ろんじる	论述；讨论	N1
ろんせつ	评论，社论	N1
ろんせん	论战	N2
ろんそう	争论，争辩	N2
ろんてき	论敌	N1
ろんてん	论点	N2
ろんぶん	论文	N3
ろんり	道理，逻辑	N2
ろんりてき	有逻辑的	N2
わ	和；日本风	N4
わあ	哇	N3
わか	和歌	N1
わかい	年轻的；嫩的	N5
わかぎ	小树，幼树	N1
わかす	烧开；使……沸腾	N1
わかて	年轻人；新秀	N1
わかもの	年轻人	N3
わかり	理解；明白	N3
わかる	明白；懂	N5
わかれ	离别；分手	N3
わかれみち	岔路；关键选择	N1
わかれる	分别；分手	N4
わかわかしい	年轻的（强调）；有朝气	N2
わが	我的；我方的	N2
わがくに	我国；日本	N2
わがし	日式点心	N3
わがまま	任性的	N2
わがみ	自己	N1
わがや	我家；自己的家	N1
わき	旁边；腋下	N2
わきでる	涌出（从内部大）；喷出，涌出；涌现	N2
わきまえる	懂得；分辨	N2
わきみち	岔道；歧途	N2
わく	（水、汤）沸腾；烧开；激动，兴奋	N3
わくぐみ	框架；结构	N2
わくせい	行星	N1
わくわく	兴奋；期待	N2
わけ	道理；缘故	N3
わけあたえる	分给	N1
わける	分开（东西、组）；划分，分类；分配	N4
わさび	芥末；山葵	N1
わざと	故意	N2
わざわい	灾难，灾祸	N1
わざわざ	特意；故意	N2
わし	日本纸	N2
わしつ	日式房间	N3
わしづかみ	一把抓住	N1
わしょく	日式饭菜	N4
わすれもの	遗忘物；忘带的东西	N4
わすれる	忘记	N5
わずか	仅；微少的	N2
わずらわしい	麻烦的；烦琐的	N1
わたくし	我（郑重）	N3
わたげ	绒毛	N2
わたし	我	N5
わたす	交给（文件、礼物）；交，给；渡过	N5
わたり	渡过；通行；进口；迁徙；流浪者	N1
わたりどり	候鸟	N1
わたる	（人、船）渡过	N5
わだい	话题	N2
わな	陷阱（捕捉用圈套）；圈套	N1
わび	道歉，赔罪	N2
わびる	道歉	N1
わらい	笑；嘲笑	N3
わらいごえ	笑声	N1
わらう	笑；嘲笑	N5
わらわせる	逗笑；使发笑；令人看不起	N3
わり	比例（份额）；份额	N2
わりあい	比例	N3
わりあて	分配，分摊	N1
わりあてる	分配	N1
わりきる	想开；（除法）除尽	N1
わりこむ	插入；插队	N2
わりだか	偏贵的	N2
わりと	比较；相对	N2
わりに	比；相对	N2
わりびき	打折	N3
わりびく	打折；低估，打折扣	N3
わりふる	分派	N1
わる	打破；分割、弄碎；兑水、除法	N3
わるい	坏的；对不起	N4
わるくち	坏话	N2
われ	自己，自身	N1
われる	（玻璃、盘子）裂开；分裂	N3
われわれ	我们	N2
わん	碗，木碗	N2
アイス	冰；冰激凌	N3
アイスクリーム	冰淇淋	N4
アイデア	想法，主意（具体创意）	N4
アイドル	偶像	N3
アイロン	熨斗	N2
アウト	出局；外面	N2
アウトプット	输出；成果	N2
アクション	行动；动作	N2
アクセサリー	饰品；配件	N2
アクセス	访问；进入	N3
アクセル	油门；加速器	N2
アシスタント	助手，助理	N1
アジア	亚洲	N3
アスファルト	沥青，柏油	N1
アップ	上升；增加；提高；领先；结束	N3
